event_id,customer_id,asset_id,event_type,gross_amount,fee_amount,net_amount,event_timestamp,period_date,settlement_date,status,source_system,product_line,metadata_json,created_at
FE000962,CUST020,ASSET_USDC,custody_deposit,145.40335031,0.14540335,145.25794696,2024-09-25 18:55:45,2024-09-01,2024-09-01,settled,custody_platform,custody,"{""product_version"": ""v2"", ""protocol_ref"": ""TX_405416"", ""custodian_ref"": ""CREF_957942""}",2024-09-25 18:55:45
FE000383,CUST010,ASSET_MATIC,staking_fee_charge,10.85450828,1.08545083,9.76905745,2025-05-06 15:59:46,2025-05-01,2025-05-31,settled,billing_system,staking,"{""product_version"": ""v2"", ""protocol_ref"": ""TX_592987"", ""custodian_ref"": ""CREF_237091""}",2025-05-06 15:59:46
FE000443,CUST011,ASSET_USDC,custody_fee_charge,465.85884395,9.31717688,456.54166707,2025-04-19 23:54:34,2025-04-01,2025-04-04,settled,billing_system,custody,"{""product_version"": ""v2"", ""protocol_ref"": ""TX_665706"", ""custodian_ref"": ""CREF_130677""}",2025-04-19 23:54:34
FE000785,CUST017,ASSET_ADA,staking_reward_earned,369.23328524,36.92332852,332.30995672,2025-05-07 08:40:27,2025-05-01,2025-05-29,settled,protocol_oracle,staking,"{""product_version"": ""v2"", ""protocol_ref"": ""TX_487401"", ""custodian_ref"": ""CREF_835198""}",2025-05-07 08:40:27
FE000883,CUST019,ASSET_DOT,staking_reward_settled,363.87939733,36.38793973,327.4914576,2024-10-17 11:29:54,2024-10-01,2024-11-01,settled,protocol_oracle,staking,"{""product_version"": ""v2"", ""protocol_ref"": ""TX_255722"", ""custodian_ref"": ""CREF_640498""}",2024-10-17 11:29:54
FE000220,CUST006,ASSET_ETH,staking_reward_settled,12.81034987,1.28103499,11.52931488,2025-05-19 16:28:25,2025-05-01,2025-05-31,settled,protocol_oracle,staking,"{""product_version"": ""v2"", ""protocol_ref"": ""TX_280580"", ""custodian_ref"": ""CREF_907693""}",2025-05-19 16:28:25
FE000466,CUST011,ASSET_USDC,custody_fee_charge,977.4381489,19.54876298,957.88938592,2024-07-11 13:37:38,2024-07-01,2024-07-01,settled,billing_system,custody,"{""product_version"": ""v2"", ""protocol_ref"": ""TX_978558"", ""custodian_ref"": ""CREF_323179""}",2024-07-11 13:37:38
FE000620,CUST014,ASSET_ETH,staking_reward_earned,54.21105874,5.42110587,48.78995287,2024-11-07 08:49:26,2024-11-01,2024-12-03,settled,protocol_oracle,staking,"{""product_version"": ""v2"", ""protocol_ref"": ""TX_971493"", ""custodian_ref"": ""CREF_368844""}",2024-11-07 08:49:26
FE000208,CUST005,ASSET_ADA,custody_fee_charge,704.92342433,14.09846849,690.82495584,2024-11-22 20:22:02,2024-11-01,2024-11-04,settled,billing_system,custody,"{""product_version"": ""v2"", ""protocol_ref"": ""TX_144136"", ""custodian_ref"": ""CREF_143443""}",2024-11-22 20:22:02
FE000617,CUST014,ASSET_SOL,custody_withdrawal,17.6660702,0.01766607,17.64840413,2024-11-21 07:42:55,2024-11-01,2024-11-02,settled,custody_platform,custody,"{""product_version"": ""v2"", ""protocol_ref"": ""TX_741458"", ""custodian_ref"": ""CREF_509307""}",2024-11-21 07:42:55
FE000851,CUST019,ASSET_SOL,custody_fee_charge,30.21198792,0.60423976,29.60774816,2025-01-05 12:33:15,2025-01-01,2025-01-02,settled,billing_system,custody,"{""product_version"": ""v2"", ""protocol_ref"": ""TX_864797"", ""custodian_ref"": ""CREF_416496""}",2025-01-05 12:33:15
FE000387,CUST010,ASSET_ATOM,custody_fee_charge,692.27188284,13.84543766,678.42644518,2024-11-02 15:38:53,2024-11-01,2024-11-01,settled,billing_system,custody,"{""product_version"": ""v2"", ""protocol_ref"": ""TX_517441"", ""custodian_ref"": ""CREF_940924""}",2024-11-02 15:38:53
FE000915,CUST020,ASSET_MATIC,custody_fee_charge,969.31759924,19.38635198,949.93124726,2025-02-25 15:24:44,2025-02-01,2025-02-03,settled,billing_system,custody,"{""product_version"": ""v2"", ""protocol_ref"": ""TX_641882"", ""custodian_ref"": ""CREF_659114""}",2025-02-25 15:24:44
FE000515,CUST012,ASSET_USDC,stablecoin_transfer_out,2500383.66,1250.19183,2499133.46817,2025-05-06 03:26:25,2025-05-01,2025-05-02,settled,custody_platform,stablecoin,"{""product_version"": ""v2"", ""protocol_ref"": ""TX_491660"", ""custodian_ref"": ""CREF_960837""}",2025-05-06 03:26:25
FE000332,CUST009,ASSET_ETH,staking_reward_settled,9.66222428,0.96622243,8.69600185,2024-10-15 01:42:16,2024-10-01,2024-10-29,settled,protocol_oracle,staking,"{""product_version"": ""v2"", ""protocol_ref"": ""TX_702787"", ""custodian_ref"": ""CREF_379532""}",2024-10-15 01:42:16
FE000510,CUST012,ASSET_SOL,custody_deposit,79.95773527,0.07995774,79.87777753,2025-04-10 19:50:02,2025-04-01,2025-04-01,settled,custody_platform,custody,"{""product_version"": ""v2"", ""protocol_ref"": ""TX_694088"", ""custodian_ref"": ""CREF_998782""}",2025-04-10 19:50:02
FE000299,CUST008,ASSET_ETH,staking_fee_charge,9.7032333,0.97032333,8.73290997,2024-08-16 20:06:59,2024-08-01,2024-08-29,settled,billing_system,staking,"{""product_version"": ""v2"", ""protocol_ref"": ""TX_334635"", ""custodian_ref"": ""CREF_773039""}",2024-08-16 20:06:59
FE000702,CUST016,ASSET_ADA,staking_reward_earned,66.53639112,6.65363911,59.88275201,2024-09-09 22:24:02,2024-09-01,2024-09-29,settled,protocol_oracle,staking,"{""product_version"": ""v2"", ""protocol_ref"": ""TX_950946"", ""custodian_ref"": ""CREF_671586""}",2024-09-09 22:24:02
FE000824,CUST018,ASSET_AVAX,staking_reward_settled,461.70697107,46.17069711,415.53627396,2025-01-11 20:37:48,2025-01-01,2025-02-02,settled,protocol_oracle,staking,"{""product_version"": ""v2"", ""protocol_ref"": ""TX_863273"", ""custodian_ref"": ""CREF_393082""}",2025-01-11 20:37:48
FE000538,CUST013,ASSET_DOT,staking_fee_charge,768.39907886,76.83990789,691.55917097,2025-05-17 18:13:49,2025-05-01,2025-06-01,settled,billing_system,staking,"{""product_version"": ""v2"", ""protocol_ref"": ""TX_586958"", ""custodian_ref"": ""CREF_766524""}",2025-05-17 18:13:49
FE000214,CUST006,ASSET_AVAX,staking_reward_settled,549.22421041,54.92242104,494.30178937,2024-09-23 23:35:55,2024-09-01,2024-09-30,settled,protocol_oracle,staking,"{""product_version"": ""v2"", ""protocol_ref"": ""TX_897551"", ""custodian_ref"": ""CREF_670145""}",2024-09-23 23:35:55
FE000917,CUST020,ASSET_USDT,stablecoin_transfer_out,4838231.69,2419.115845,4835812.574155,2025-02-17 21:03:34,2025-02-01,2025-02-03,settled,custody_platform,stablecoin,"{""product_version"": ""v2"", ""protocol_ref"": ""TX_407142"", ""custodian_ref"": ""CREF_298235""}",2025-02-17 21:03:34
FE000695,CUST016,ASSET_ETH,custody_withdrawal,74.98619268,0.07498619,74.91120649,2024-10-14 03:04:06,2024-10-01,2024-10-02,settled,custody_platform,custody,"{""product_version"": ""v2"", ""protocol_ref"": ""TX_876414"", ""custodian_ref"": ""CREF_400889""}",2024-10-14 03:04:06
FE000211,CUST006,ASSET_DOT,staking_reward_earned,363.45714466,36.34571447,327.11143019,2024-09-24 03:31:02,2024-09-01,2024-10-02,settled,protocol_oracle,staking,"{""product_version"": ""v2"", ""protocol_ref"": ""TX_649430"", ""custodian_ref"": ""CREF_864988""}",2024-09-24 03:31:02
FE000111,CUST003,ASSET_ETH,staking_fee_charge,10.07077077,1.00707708,9.06369369,2024-10-17 09:27:02,2024-10-01,2024-10-30,settled,billing_system,staking,"{""product_version"": ""v2"", ""protocol_ref"": ""TX_338314"", ""custodian_ref"": ""CREF_845511""}",2024-10-17 09:27:02
FE000248,CUST006,ASSET_ADA,custody_withdrawal,276.7553791,0.27675538,276.47862372,2025-04-19 15:34:58,2025-04-01,2025-04-02,settled,custody_platform,custody,"{""product_version"": ""v2"", ""protocol_ref"": ""TX_198825"", ""custodian_ref"": ""CREF_476941""}",2025-04-19 15:34:58
FE000201,CUST005,ASSET_ATOM,staking_fee_charge,356.37071269,35.63707127,320.73364142,2024-10-24 10:18:06,2024-10-01,2024-10-29,settled,billing_system,staking,"{""product_version"": ""v2"", ""protocol_ref"": ""TX_950273"", ""custodian_ref"": ""CREF_103151""}",2024-10-24 10:18:06
FE000245,CUST006,ASSET_ETH,staking_reward_settled,65.45309559,6.54530956,58.90778603,2025-04-24 03:32:01,2025-04-01,2025-05-03,settled,protocol_oracle,staking,"{""product_version"": ""v2"", ""protocol_ref"": ""TX_210520"", ""custodian_ref"": ""CREF_517346""}",2025-04-24 03:32:01
FE000436,CUST011,ASSET_USDC,stablecoin_transfer_out,410835.9,205.41795,410630.48205,2025-01-12 03:45:47,2025-01-01,2025-01-04,settled,custody_platform,stablecoin,"{""product_version"": ""v2"", ""protocol_ref"": ""TX_662964"", ""custodian_ref"": ""CREF_106256""}",2025-01-12 03:45:47
FE000336,CUST009,ASSET_DOT,staking_reward_settled,58.90095547,5.89009555,53.01085992,2024-12-24 17:17:31,2024-12-01,2024-12-29,settled,protocol_oracle,staking,"{""product_version"": ""v2"", ""protocol_ref"": ""TX_604621"", ""custodian_ref"": ""CREF_720294""}",2024-12-24 17:17:31
FE000338,CUST009,ASSET_USDT,custody_fee_charge,321.80616734,6.43612335,315.37004399,2024-12-07 23:02:28,2024-12-01,2024-12-02,settled,billing_system,custody,"{""product_version"": ""v2"", ""protocol_ref"": ""TX_909296"", ""custodian_ref"": ""CREF_116920""}",2024-12-07 23:02:28
FE000517,CUST012,ASSET_DOT,custody_withdrawal,813.95075171,0.81395075,813.13680096,2025-05-07 21:58:16,2025-05-01,2025-05-01,settled,custody_platform,custody,"{""product_version"": ""v2"", ""protocol_ref"": ""TX_100974"", ""custodian_ref"": ""CREF_770386""}",2025-05-07 21:58:16
FE000666,CUST015,ASSET_ADA,staking_reward_settled,911.36000964,91.13600096,820.22400868,2024-11-05 14:44:08,2024-11-01,2024-11-30,settled,protocol_oracle,staking,"{""product_version"": ""v2"", ""protocol_ref"": ""TX_722333"", ""custodian_ref"": ""CREF_366554""}",2024-11-05 14:44:08
FE000725,CUST016,ASSET_ETH,custody_withdrawal,59.40698617,0.05940699,59.34757918,2025-01-21 07:56:26,2025-01-01,2025-01-03,settled,custody_platform,custody,"{""product_version"": ""v2"", ""protocol_ref"": ""TX_524323"", ""custodian_ref"": ""CREF_842774""}",2025-01-21 07:56:26
FE000014,CUST001,ASSET_ETH,staking_reward_earned,61.4674712,6.14674712,55.32072408,2024-08-09 09:16:30,2024-08-01,2024-08-31,settled,protocol_oracle,staking,"{""product_version"": ""v2"", ""protocol_ref"": ""TX_700192"", ""custodian_ref"": ""CREF_824432""}",2024-08-09 09:16:30
FE000320,CUST009,ASSET_USDC,stablecoin_transfer_out,1982952.07,991.476035,1981960.593965,2024-07-16 06:29:37,2024-07-01,2024-07-02,settled,custody_platform,stablecoin,"{""product_version"": ""v2"", ""protocol_ref"": ""TX_465151"", ""custodian_ref"": ""CREF_575876""}",2024-07-16 06:29:37
FE000753,CUST017,ASSET_MATIC,staking_fee_charge,53.55348693,5.35534869,48.19813824,2025-04-08 12:31:29,2025-04-01,2025-04-28,settled,billing_system,staking,"{""product_version"": ""v2"", ""protocol_ref"": ""TX_606751"", ""custodian_ref"": ""CREF_498087""}",2025-04-08 12:31:29
FE000345,CUST009,ASSET_ADA,custody_withdrawal,183.3293455,0.18332935,183.14601615,2025-05-15 22:19:08,2025-05-01,2025-05-03,settled,custody_platform,custody,"{""product_version"": ""v2"", ""protocol_ref"": ""TX_413056"", ""custodian_ref"": ""CREF_552564""}",2025-05-15 22:19:08
FE000935,CUST020,ASSET_MATIC,staking_reward_settled,406.2007,40.62007,365.58063,2024-08-04 07:39:01,2024-08-01,2024-08-28,settled,protocol_oracle,staking,"{""product_version"": ""v2"", ""protocol_ref"": ""TX_104475"", ""custodian_ref"": ""CREF_379279""}",2024-08-04 07:39:01
FE000484,CUST012,ASSET_BTC,custody_withdrawal,4.86857283,0.00486857,4.86370426,2025-02-10 23:55:10,2025-02-01,2025-02-01,settled,custody_platform,custody,"{""product_version"": ""v2"", ""protocol_ref"": ""TX_487433"", ""custodian_ref"": ""CREF_280206""}",2025-02-10 23:55:10
FE000284,CUST008,ASSET_ADA,staking_fee_charge,440.16082417,44.01608242,396.14474175,2024-07-22 06:28:04,2024-07-01,2024-07-28,settled,billing_system,staking,"{""product_version"": ""v2"", ""protocol_ref"": ""TX_877070"", ""custodian_ref"": ""CREF_592791""}",2024-07-22 06:28:04
FE000665,CUST015,ASSET_ADA,custody_deposit,628.50130528,0.62850131,627.87280397,2024-11-14 23:37:22,2024-11-01,2024-11-01,settled,custody_platform,custody,"{""product_version"": ""v2"", ""protocol_ref"": ""TX_419826"", ""custodian_ref"": ""CREF_593324""}",2024-11-14 23:37:22
FE000752,CUST017,ASSET_DOT,staking_reward_settled,447.29859715,44.72985972,402.56873743,2025-04-07 14:44:04,2025-04-01,2025-05-02,settled,protocol_oracle,staking,"{""product_version"": ""v2"", ""protocol_ref"": ""TX_778796"", ""custodian_ref"": ""CREF_814091""}",2025-04-07 14:44:04
FE000057,CUST002,ASSET_DOT,custody_fee_charge,273.43644359,5.46872887,267.96771472,2025-03-05 10:26:03,2025-03-01,2025-03-04,settled,billing_system,custody,"{""product_version"": ""v2"", ""protocol_ref"": ""TX_966292"", ""custodian_ref"": ""CREF_396495""}",2025-03-05 10:26:03
FE000605,CUST014,ASSET_SOL,staking_reward_earned,25.1864212,2.51864212,22.66777908,2024-12-04 23:13:36,2024-12-01,2024-12-29,settled,protocol_oracle,staking,"{""product_version"": ""v2"", ""protocol_ref"": ""TX_466409"", ""custodian_ref"": ""CREF_936428""}",2024-12-04 23:13:36
FE000217,CUST006,ASSET_USDC,stablecoin_transfer_in,1122162.64,561.08132,1121601.55868,2025-05-08 20:34:18,2025-05-01,2025-05-01,settled,custody_platform,stablecoin,"{""product_version"": ""v2"", ""protocol_ref"": ""TX_498173"", ""custodian_ref"": ""CREF_732016""}",2025-05-08 20:34:18
FE000812,CUST018,ASSET_USDT,custody_withdrawal,618.76663045,0.61876663,618.14786382,2024-11-05 13:05:40,2024-11-01,2024-11-03,settled,custody_platform,custody,"{""product_version"": ""v2"", ""protocol_ref"": ""TX_914351"", ""custodian_ref"": ""CREF_511363""}",2024-11-05 13:05:40
FE000215,CUST006,ASSET_USDC,stablecoin_transfer_in,4212422.51,2106.211255,4210316.298745,2024-09-10 00:43:36,2024-09-01,2024-09-01,settled,custody_platform,stablecoin,"{""product_version"": ""v2"", ""protocol_ref"": ""TX_494767"", ""custodian_ref"": ""CREF_214808""}",2024-09-10 00:43:36
FE000574,CUST014,ASSET_USDC,stablecoin_transfer_in,2842895.71,1421.447855,2841474.262145,2024-09-22 01:35:29,2024-09-01,2024-09-04,settled,custody_platform,stablecoin,"{""product_version"": ""v2"", ""protocol_ref"": ""TX_384316"", ""custodian_ref"": ""CREF_745805""}",2024-09-22 01:35:29
FE000350,CUST009,ASSET_USDT,stablecoin_transfer_in,1395619.84,697.80992,1394922.03008,2024-08-11 22:28:47,2024-08-01,2024-08-04,settled,custody_platform,stablecoin,"{""product_version"": ""v2"", ""protocol_ref"": ""TX_830881"", ""custodian_ref"": ""CREF_854215""}",2024-08-11 22:28:47
FE000648,CUST015,ASSET_ETH,staking_fee_charge,81.03258226,8.10325823,72.92932403,2024-07-04 06:14:42,2024-07-01,2024-07-30,settled,billing_system,staking,"{""product_version"": ""v2"", ""protocol_ref"": ""TX_231675"", ""custodian_ref"": ""CREF_130742""}",2024-07-04 06:14:42
FE000788,CUST017,ASSET_ATOM,custody_deposit,872.81677077,0.87281677,871.943954,2025-05-23 16:57:38,2025-05-01,2025-05-02,settled,custody_platform,custody,"{""product_version"": ""v2"", ""protocol_ref"": ""TX_220086"", ""custodian_ref"": ""CREF_414652""}",2025-05-23 16:57:38
FE000427,CUST011,ASSET_ETH,staking_fee_charge,55.71011644,5.57101164,50.1391048,2024-11-16 23:35:24,2024-11-01,2024-12-01,settled,billing_system,staking,"{""product_version"": ""v2"", ""protocol_ref"": ""TX_991580"", ""custodian_ref"": ""CREF_441939""}",2024-11-16 23:35:24
FE000887,CUST019,ASSET_SOL,custody_withdrawal,46.85481878,0.04685482,46.80796396,2024-09-21 21:10:41,2024-09-01,2024-09-03,settled,custody_platform,custody,"{""product_version"": ""v2"", ""protocol_ref"": ""TX_144195"", ""custodian_ref"": ""CREF_296190""}",2024-09-21 21:10:41
FE000678,CUST016,ASSET_DOT,staking_reward_settled,683.79464135,68.37946414,615.41517721,2025-04-01 07:11:59,2025-04-01,2025-04-29,settled,protocol_oracle,staking,"{""product_version"": ""v2"", ""protocol_ref"": ""TX_805249"", ""custodian_ref"": ""CREF_860219""}",2025-04-01 07:11:59
FE000348,CUST009,ASSET_SOL,custody_withdrawal,2.52044397,0.00252044,2.51792353,2024-08-06 23:46:02,2024-08-01,2024-08-04,settled,custody_platform,custody,"{""product_version"": ""v2"", ""protocol_ref"": ""TX_751583"", ""custodian_ref"": ""CREF_462370""}",2024-08-06 23:46:02
FE000060,CUST002,ASSET_ETH,staking_reward_settled,70.1870054,7.01870054,63.16830486,2024-08-08 02:55:08,2024-08-01,2024-08-31,settled,protocol_oracle,staking,"{""product_version"": ""v2"", ""protocol_ref"": ""TX_262245"", ""custodian_ref"": ""CREF_931482""}",2024-08-08 02:55:08
FE000854,CUST019,ASSET_ETH,staking_reward_settled,86.16897106,8.61689711,77.55207395,2025-01-11 16:06:08,2025-01-01,2025-01-29,settled,protocol_oracle,staking,"{""product_version"": ""v2"", ""protocol_ref"": ""TX_802969"", ""custodian_ref"": ""CREF_905880""}",2025-01-11 16:06:08
FE000167,CUST004,ASSET_SOL,custody_deposit,47.37648511,0.04737649,47.32910862,2025-03-01 19:30:55,2025-03-01,2025-03-04,settled,custody_platform,custody,"{""product_version"": ""v2"", ""protocol_ref"": ""TX_772761"", ""custodian_ref"": ""CREF_691053""}",2025-03-01 19:30:55
FE000416,CUST011,ASSET_AVAX,staking_reward_earned,677.58993327,67.75899333,609.83093994,2025-03-01 00:26:04,2025-03-01,2025-03-30,settled,protocol_oracle,staking,"{""product_version"": ""v2"", ""protocol_ref"": ""TX_318854"", ""custodian_ref"": ""CREF_649682""}",2025-03-01 00:26:04
FE000876,CUST019,ASSET_MATIC,staking_reward_earned,998.56541254,99.85654125,898.70887129,2024-10-15 02:03:54,2024-10-01,2024-10-28,settled,protocol_oracle,staking,"{""product_version"": ""v2"", ""protocol_ref"": ""TX_668740"", ""custodian_ref"": ""CREF_165558""}",2024-10-15 02:03:54
FE000078,CUST002,ASSET_USDC,custody_fee_charge,447.98982503,8.9597965,439.03002853,2024-07-18 21:48:58,2024-07-01,2024-07-03,settled,billing_system,custody,"{""product_version"": ""v2"", ""protocol_ref"": ""TX_779353"", ""custodian_ref"": ""CREF_862741""}",2024-07-18 21:48:58
FE000229,CUST006,ASSET_SOL,staking_reward_earned,81.69354318,8.16935432,73.52418886,2024-07-14 00:45:51,2024-07-01,2024-08-02,settled,protocol_oracle,staking,"{""product_version"": ""v2"", ""protocol_ref"": ""TX_609442"", ""custodian_ref"": ""CREF_394983""}",2024-07-14 00:45:51
FE000507,CUST012,ASSET_SOL,custody_deposit,91.40017581,0.09140018,91.30877563,2024-09-16 20:59:05,2024-09-01,2024-09-02,settled,custody_platform,custody,"{""product_version"": ""v2"", ""protocol_ref"": ""TX_840329"", ""custodian_ref"": ""CREF_420241""}",2024-09-16 20:59:05
FE000009,CUST001,ASSET_MATIC,custody_fee_charge,596.52805983,11.9305612,584.59749863,2024-10-05 23:35:48,2024-10-01,2024-10-03,settled,billing_system,custody,"{""product_version"": ""v2"", ""protocol_ref"": ""TX_473673"", ""custodian_ref"": ""CREF_873196""}",2024-10-05 23:35:48
FE000084,CUST002,ASSET_USDT,stablecoin_transfer_in,2095918.21,1047.959105,2094870.250895,2024-07-21 02:10:58,2024-07-01,2024-07-02,settled,custody_platform,stablecoin,"{""product_version"": ""v2"", ""protocol_ref"": ""TX_404728"", ""custodian_ref"": ""CREF_551060""}",2024-07-21 02:10:58
FE000565,CUST013,ASSET_AVAX,custody_fee_charge,768.93201877,15.37864038,753.55337839,2024-08-06 12:41:23,2024-08-01,2024-08-01,settled,billing_system,custody,"{""product_version"": ""v2"", ""protocol_ref"": ""TX_458785"", ""custodian_ref"": ""CREF_575636""}",2024-08-06 12:41:23
FE000199,CUST005,ASSET_DOT,custody_fee_charge,204.9844263,4.09968853,200.88473777,2024-09-25 16:59:07,2024-09-01,2024-09-04,settled,billing_system,custody,"{""product_version"": ""v2"", ""protocol_ref"": ""TX_543951"", ""custodian_ref"": ""CREF_564566""}",2024-09-25 16:59:07
FE000831,CUST018,ASSET_ETH,staking_fee_charge,47.52253843,4.75225384,42.77028459,2024-09-13 07:43:15,2024-09-01,2024-09-29,settled,billing_system,staking,"{""product_version"": ""v2"", ""protocol_ref"": ""TX_130604"", ""custodian_ref"": ""CREF_670512""}",2024-09-13 07:43:15
FE000803,CUST018,ASSET_SOL,custody_deposit,48.28146034,0.04828146,48.23317888,2025-05-20 14:33:12,2025-05-01,2025-05-02,settled,custody_platform,custody,"{""product_version"": ""v2"", ""protocol_ref"": ""TX_112705"", ""custodian_ref"": ""CREF_815253""}",2025-05-20 14:33:12
FE000452,CUST011,ASSET_USDT,stablecoin_transfer_out,4557702.81,2278.851405,4555423.958595,2024-09-21 09:57:07,2024-09-01,2024-09-02,settled,custody_platform,stablecoin,"{""product_version"": ""v2"", ""protocol_ref"": ""TX_891328"", ""custodian_ref"": ""CREF_158643""}",2024-09-21 09:57:07
FE000708,CUST016,ASSET_AVAX,staking_reward_earned,487.89486438,48.78948644,439.10537794,2025-05-25 17:06:35,2025-05-01,2025-06-02,settled,protocol_oracle,staking,"{""product_version"": ""v2"", ""protocol_ref"": ""TX_178845"", ""custodian_ref"": ""CREF_481449""}",2025-05-25 17:06:35
FE000222,CUST006,ASSET_USDT,custody_deposit,60.86718349,0.06086718,60.80631631,2025-05-04 14:57:14,2025-05-01,2025-05-04,settled,custody_platform,custody,"{""product_version"": ""v2"", ""protocol_ref"": ""TX_783701"", ""custodian_ref"": ""CREF_331180""}",2025-05-04 14:57:14
FE000631,CUST015,ASSET_ETH,staking_reward_settled,71.53881772,7.15388177,64.38493595,2025-01-22 16:03:51,2025-01-01,2025-01-28,settled,protocol_oracle,staking,"{""product_version"": ""v2"", ""protocol_ref"": ""TX_419217"", ""custodian_ref"": ""CREF_344250""}",2025-01-22 16:03:51
FE000128,CUST004,ASSET_SOL,custody_deposit,11.58520622,0.01158521,11.57362101,2025-05-19 14:09:47,2025-05-01,2025-05-01,settled,custody_platform,custody,"{""product_version"": ""v2"", ""protocol_ref"": ""TX_448009"", ""custodian_ref"": ""CREF_167052""}",2025-05-19 14:09:47
FE000528,CUST013,ASSET_AVAX,custody_withdrawal,33.15938,0.03315938,33.12622062,2024-11-18 09:18:11,2024-11-01,2024-11-04,settled,custody_platform,custody,"{""product_version"": ""v2"", ""protocol_ref"": ""TX_743415"", ""custodian_ref"": ""CREF_632531""}",2024-11-18 09:18:11
FE000093,CUST003,ASSET_DOT,staking_fee_charge,321.27429362,32.12742936,289.14686426,2025-06-04 16:47:00,2025-06-01,2025-07-01,pending,billing_system,staking,"{""product_version"": ""v2"", ""protocol_ref"": ""TX_821241"", ""custodian_ref"": ""CREF_438597""}",2025-06-04 16:47:00
FE000288,CUST008,ASSET_DOT,custody_deposit,104.4251994,0.1044252,104.3207742,2024-07-15 06:34:14,2024-07-01,2024-07-02,settled,custody_platform,custody,"{""product_version"": ""v2"", ""protocol_ref"": ""TX_998719"", ""custodian_ref"": ""CREF_194869""}",2024-07-15 06:34:14
FE000029,CUST001,ASSET_USDT,stablecoin_transfer_out,4282506.96,2141.25348,4280365.70652,2024-09-09 18:39:02,2024-09-01,2024-09-01,settled,custody_platform,stablecoin,"{""product_version"": ""v2"", ""protocol_ref"": ""TX_703899"", ""custodian_ref"": ""CREF_537267""}",2024-09-09 18:39:02
FE000092,CUST003,ASSET_ETH,custody_withdrawal,41.38076548,0.04138077,41.33938471,2025-06-22 18:23:52,2025-06-01,2025-06-02,settled,custody_platform,custody,"{""product_version"": ""v2"", ""protocol_ref"": ""TX_980575"", ""custodian_ref"": ""CREF_917134""}",2025-06-22 18:23:52
FE000784,CUST017,ASSET_ATOM,custody_withdrawal,214.59190763,0.21459191,214.37731572,2024-09-03 20:41:56,2024-09-01,2024-09-03,settled,custody_platform,custody,"{""product_version"": ""v2"", ""protocol_ref"": ""TX_610486"", ""custodian_ref"": ""CREF_357660""}",2024-09-03 20:41:56
FE000960,CUST020,ASSET_USDC,stablecoin_transfer_in,837111.71,418.555855,836693.154145,2024-09-17 07:12:33,2024-09-01,2024-09-02,settled,custody_platform,stablecoin,"{""product_version"": ""v2"", ""protocol_ref"": ""TX_855730"", ""custodian_ref"": ""CREF_924566""}",2024-09-17 07:12:33
FE000560,CUST013,ASSET_USDC,stablecoin_transfer_out,4220544.13,2110.272065,4218433.857935,2025-02-28 07:42:40,2025-02-01,2025-02-04,settled,custody_platform,stablecoin,"{""product_version"": ""v2"", ""protocol_ref"": ""TX_534140"", ""custodian_ref"": ""CREF_653587""}",2025-02-28 07:42:40
FE000050,CUST002,ASSET_AVAX,custody_deposit,62.20625716,0.06220626,62.1440509,2024-09-12 12:50:03,2024-09-01,2024-09-02,settled,custody_platform,custody,"{""product_version"": ""v2"", ""protocol_ref"": ""TX_149011"", ""custodian_ref"": ""CREF_407775""}",2024-09-12 12:50:03
FE000720,CUST016,ASSET_AVAX,custody_withdrawal,561.79837277,0.56179837,561.2365744,2025-01-09 09:28:06,2025-01-01,2025-01-01,settled,custody_platform,custody,"{""product_version"": ""v2"", ""protocol_ref"": ""TX_266158"", ""custodian_ref"": ""CREF_138952""}",2025-01-09 09:28:06
FE000696,CUST016,ASSET_USDC,stablecoin_transfer_out,135609.91,67.804955,135542.105045,2024-10-09 14:34:30,2024-10-01,2024-10-02,settled,custody_platform,stablecoin,"{""product_version"": ""v2"", ""protocol_ref"": ""TX_929574"", ""custodian_ref"": ""CREF_886549""}",2024-10-09 14:34:30
FE000098,CUST003,ASSET_MATIC,staking_reward_settled,174.84318468,17.48431847,157.35886621,2025-04-08 08:07:34,2025-04-01,2025-04-30,settled,protocol_oracle,staking,"{""product_version"": ""v2"", ""protocol_ref"": ""TX_315860"", ""custodian_ref"": ""CREF_742800""}",2025-04-08 08:07:34
FE000113,CUST003,ASSET_ETH,custody_fee_charge,81.15239883,1.62304798,79.52935085,2024-09-25 23:50:42,2024-09-01,2024-09-01,settled,billing_system,custody,"{""product_version"": ""v2"", ""protocol_ref"": ""TX_399223"", ""custodian_ref"": ""CREF_584569""}",2024-09-25 23:50:42
FE000632,CUST015,ASSET_DOT,custody_fee_charge,241.45011456,4.82900229,236.62111227,2025-01-19 15:21:49,2025-01-01,2025-01-04,settled,billing_system,custody,"{""product_version"": ""v2"", ""protocol_ref"": ""TX_494055"", ""custodian_ref"": ""CREF_637514""}",2025-01-19 15:21:49
FE000356,CUST009,ASSET_USDT,stablecoin_transfer_in,2600544.55,1300.272275,2599244.277725,2025-02-02 00:02:56,2025-02-01,2025-02-01,settled,custody_platform,stablecoin,"{""product_version"": ""v2"", ""protocol_ref"": ""TX_408069"", ""custodian_ref"": ""CREF_139227""}",2025-02-02 00:02:56
